"number","created_by","created_at","state","commits","merged_by","merged_at"
"2849","annp89","2015-10-26 15:43:45","closed","1","sigmavirus24","2015-10-26 15:58:01"
"2845","gagoman","2015-10-23 12:23:19","closed","1","Lukasa","2015-10-23 12:24:36"
"2843","tristan0x","2015-10-23 09:48:32","closed","1","",""
"2839","Lukasa","2015-10-21 08:24:30","closed","2","sigmavirus24","2016-04-15 21:38:50"
"2836","causton81","2015-10-19 23:02:35","closed","2","",""
"2833","causton81","2015-10-16 18:39:49","closed","1","",""
"2831","shagunsodhani","2015-10-16 11:35:26","closed","1","Lukasa","2015-10-16 12:21:45"
"2829","dblia","2015-10-15 14:00:08","closed","1","Lukasa","2015-10-15 14:37:06"
"2827","daniel-mueller","2015-10-15 12:43:54","closed","1","Lukasa","2015-10-15 13:01:13"
"2825","Lukasa","2015-10-14 12:24:27","closed","2","sigmavirus24","2015-10-24 14:37:16"
"2821","Lukasa","2015-10-12 09:49:35","closed","2","Lukasa","2015-10-12 14:50:53"
"2814","Lukasa","2015-10-08 13:54:23","closed","1","sigmavirus24","2015-10-08 15:13:08"
"2812","Lukasa","2015-10-08 13:06:53","closed","1","sigmavirus24","2015-10-08 13:10:01"
"2810","Lukasa","2015-10-08 07:12:37","closed","1","sigmavirus24","2015-10-08 16:12:09"
"2808","hombremuchacho","2015-10-07 21:03:37","closed","2","",""
"2805","a-tal","2015-10-05 16:17:32","closed","0","",""
"2804","Lukasa","2015-10-05 14:39:54","closed","4","sigmavirus24","2015-10-05 16:21:40"
"2803","asieira","2015-10-05 14:19:17","closed","0","sigmavirus24","2015-10-05 14:54:17"
"2800","hosamaly","2015-10-02 23:02:42","closed","2","Lukasa","2015-10-03 17:33:57"
"2798","Doctor-love","2015-10-02 12:48:06","closed","1","Lukasa","2015-10-02 12:48:56"
"2797","sumitbinnani","2015-10-02 08:29:38","closed","1","Lukasa","2015-10-02 09:08:23"
"2796","sumitbinnani","2015-10-02 08:25:24","closed","1","",""
"2795","sumitbinnani","2015-10-02 06:42:20","closed","3","",""
"2794","sumitbinnani","2015-10-02 06:31:50","closed","1","",""
"2792","Lukasa","2015-10-01 09:26:32","closed","1","Lukasa","2015-10-01 09:27:25"
"2789","sigmavirus24","2015-09-28 02:51:36","closed","1","Lukasa","2015-09-30 13:29:27"
"2786","swistakm","2015-09-23 16:45:57","closed","2","",""
"2782","tao12345666333","2015-09-21 18:09:10","closed","2","",""
"2775","ueg1990","2015-09-13 10:36:42","closed","1","Lukasa","2015-09-13 12:26:05"
