"number","created_by","created_at","state","commits","merged_by","merged_at"
"1427","jcrist","2016-07-29 20:40:59","closed","1","mrocklin","2016-08-01 20:24:31"
"1425","stefanseefeld","2016-07-29 16:40:25","closed","1","jcrist","2016-07-29 18:52:12"
"1423","nirizr","2016-07-29 00:29:07","closed","1","mrocklin","2016-07-29 01:17:11"
"1422","jcrist","2016-07-28 22:41:57","closed","19","jcrist","2016-08-09 15:55:19"
"1421","mrocklin","2016-07-28 16:47:59","closed","2","mrocklin","2016-08-02 11:38:59"
"1420","frol","2016-07-28 05:51:40","closed","1","mrocklin","2016-07-28 16:27:50"
"1416","mrocklin","2016-07-26 19:15:09","closed","2","",""
"1413","linwoodc3","2016-07-26 01:49:11","closed","14","",""
"1410","linwoodc3","2016-07-25 08:13:00","closed","8","",""
"1409","mrocklin","2016-07-24 21:54:26","closed","1","mrocklin","2016-07-25 11:45:00"
"1407","nirizr","2016-07-24 02:19:21","closed","3","mrocklin","2016-07-26 15:10:35"
"1406","nirizr","2016-07-24 00:15:57","closed","1","mrocklin","2016-07-24 01:56:07"
"1405","linwoodc3","2016-07-23 18:48:41","closed","5","mrocklin","2016-07-25 01:36:04"
"1404","mrocklin","2016-07-22 23:02:07","closed","6","mrocklin","2016-07-24 21:36:07"
"1403","jcrist","2016-07-22 21:03:43","closed","1","jcrist","2016-07-22 21:30:05"
"1402","jcrist","2016-07-22 19:37:12","closed","1","jcrist","2016-07-23 16:00:21"
"1400","jcrist","2016-07-21 22:39:10","closed","1","",""
"1399","nirizr","2016-07-21 21:50:40","closed","1","",""
"1397","jcrist","2016-07-21 20:09:01","closed","2","jcrist","2016-07-22 06:32:21"
"1396","frol","2016-07-21 19:04:38","closed","1","mrocklin","2016-07-22 14:22:36"
"1395","nirizr","2016-07-21 17:08:16","closed","1","jcrist","2016-07-21 17:28:56"
"1393","jcrist","2016-07-20 22:25:07","closed","3","jcrist","2016-07-21 17:26:14"
"1392","jcrist","2016-07-20 21:36:23","closed","1","jcrist","2016-07-21 14:08:21"
"1391","jcrist","2016-07-20 20:19:16","closed","1","mrocklin","2016-07-21 12:08:52"
"1388","JGoutin","2016-07-19 18:57:45","closed","0","mrocklin","2016-07-26 18:10:14"
"1386","simonkamronn","2016-07-18 12:48:30","closed","6","",""
"1384","nirizr","2016-07-18 08:19:41","closed","4","mrocklin","2016-07-21 12:07:06"
"1383","mrocklin","2016-07-17 01:59:30","closed","14","mrocklin","2016-07-22 14:27:08"
"1379","rainwoodman","2016-07-15 20:31:15","closed","6","",""
"1378","frol","2016-07-15 20:30:20","closed","1","jcrist","2016-07-20 18:25:19"
"1376","nirizr","2016-07-15 15:00:38","closed","1","mrocklin","2016-07-15 18:22:06"
"1374","ankravch","2016-07-13 17:22:28","open","6","",""
"1371","electronwill","2016-07-11 19:40:12","closed","2","mrocklin","2016-07-15 16:57:38"
"1370","nirizr","2016-07-11 18:32:41","closed","1","jcrist","2016-07-20 22:28:09"
"1369","mrocklin","2016-07-11 15:47:59","closed","2","mrocklin","2016-07-11 21:36:58"
"1366","ankravch","2016-07-11 04:57:50","closed","2","",""
"1364","nirizr","2016-07-10 13:37:43","closed","1","mrocklin","2016-07-10 14:03:38"
"1363","dukebody","2016-07-10 12:23:32","closed","1","mrocklin","2016-07-11 13:48:18"
"1362","dukebody","2016-07-10 11:10:43","closed","1","",""
"1361","mrocklin","2016-07-09 17:42:20","closed","1","mrocklin","2016-07-11 13:48:35"
"1359","jcrist","2016-07-06 18:58:11","closed","1","jcrist","2016-07-06 20:23:23"
"1358","mikegraham","2016-07-06 18:21:15","closed","24","mrocklin","2016-11-30 13:59:16"
"1357","jcrist","2016-07-06 17:59:07","closed","1","jcrist","2016-07-07 04:09:19"
"1356","jcrist","2016-07-06 17:40:48","closed","1","mrocklin","2016-07-11 21:53:02"
"1350","limx0","2016-07-03 02:11:09","closed","16","jcrist","2016-08-18 03:45:50"
"1348","nirizr","2016-06-30 23:36:11","closed","1","jcrist","2016-07-11 16:36:12"
"1346","martindurant","2016-06-30 14:36:00","closed","19","mrocklin","2016-08-02 21:23:50"
"1345","nirizr","2016-06-30 00:42:08","closed","1","jcrist","2016-06-30 18:06:41"
"1344","jcrist","2016-06-29 15:53:40","closed","1","jcrist","2016-06-29 16:13:30"
"1343","jcrist","2016-06-29 14:37:20","closed","1","jcrist","2016-06-30 18:07:08"
"1341","nirizr","2016-06-29 11:27:11","closed","1","",""
"1339","jcrist","2016-06-27 18:00:18","closed","1","jcrist","2016-06-27 18:13:08"
"1338","wikiped","2016-06-27 16:45:13","closed","1","mrocklin","2016-06-27 18:35:31"
"1334","dukebody","2016-06-25 18:47:05","closed","1","mrocklin","2016-06-27 15:20:18"
"1333","dukebody","2016-06-25 18:13:29","closed","2","mrocklin","2016-06-27 15:20:28"
"1332","dukebody","2016-06-25 17:58:22","closed","3","mrocklin","2016-06-27 15:22:55"
"1329","mrocklin","2016-06-25 00:14:21","closed","1","mrocklin","2016-06-25 03:16:28"
"1328","dukebody","2016-06-24 18:45:40","closed","2","mrocklin","2016-06-27 15:23:34"
"1327","to266","2016-06-24 17:34:49","closed","10","mrocklin","2016-06-27 18:36:37"
"1325","mrocklin","2016-06-23 23:43:40","closed","1","mrocklin","2016-06-27 16:00:44"
"1323","dukebody","2016-06-23 18:26:32","closed","1","mrocklin","2016-06-24 02:28:29"
"1322","mrocklin","2016-06-23 06:08:21","closed","1","mrocklin","2016-06-24 15:45:46"
"1320","mrocklin","2016-06-22 23:40:47","closed","1","mrocklin","2016-06-23 14:30:02"
"1319","mrocklin","2016-06-22 23:21:59","closed","1","mrocklin","2016-06-23 15:22:42"
"1318","dukebody","2016-06-22 19:35:55","closed","1","mrocklin","2016-06-22 20:42:32"
"1316","mrocklin","2016-06-22 15:57:33","closed","1","mrocklin","2016-06-23 14:30:14"
"1315","eriknw","2016-06-22 03:15:22","closed","2","mrocklin","2016-06-23 14:30:37"
"1314","jcrist","2016-06-21 16:13:38","closed","4","mrocklin","2016-06-24 15:45:34"
"1312","jseabold","2016-06-21 14:30:20","closed","1","mrocklin","2016-06-21 15:44:58"
"1308","jseabold","2016-06-21 10:53:21","closed","1","",""
"1305","mrocklin","2016-06-20 21:37:17","closed","4","mrocklin","2016-06-22 23:41:31"
"1304","mrocklin","2016-06-20 17:20:21","closed","1","mrocklin","2016-06-20 17:43:47"
"1303","nirizr","2016-06-18 22:40:19","closed","1","mrocklin","2016-06-22 15:42:56"
"1300","sinhrks","2016-06-18 04:07:08","closed","1","mrocklin","2016-06-19 20:29:42"
"1293","nirizr","2016-06-15 19:11:16","closed","2","mrocklin","2016-07-10 00:17:22"
"1290","mrocklin","2016-06-14 15:34:15","closed","2","mrocklin","2016-06-16 14:42:26"
"1287","mheilman","2016-06-14 14:24:33","closed","2","mrocklin","2016-06-14 18:02:42"
"1286","nirizr","2016-06-14 12:16:33","closed","1","mrocklin","2016-06-16 21:18:38"
"1282","limx0","2016-06-13 02:05:43","closed","34","",""
"1281","mrocklin","2016-06-12 18:33:18","closed","1","mrocklin","2016-06-13 16:13:38"
"1280","mikegraham","2016-06-12 16:26:28","closed","8","mrocklin","2016-06-27 16:00:23"
"1278","sinhrks","2016-06-12 12:09:29","closed","3","mrocklin","2016-06-14 23:18:30"
"1276","sinhrks","2016-06-12 01:28:49","closed","1","mrocklin","2016-06-12 02:39:33"
"1275","nirizr","2016-06-11 19:05:50","closed","2","mrocklin","2016-06-15 05:15:25"
"1274","mrocklin","2016-06-10 16:02:56","closed","1","mrocklin","2016-06-10 22:49:22"
"1273","mrocklin","2016-06-10 14:39:58","closed","1","mrocklin","2016-06-10 15:53:18"
"1272","jslmann","2016-06-10 05:05:55","closed","0","",""
"1271","mikegraham","2016-06-10 03:20:04","closed","2","mrocklin","2016-06-10 13:46:16"
"1270","mikegraham","2016-06-09 23:11:31","closed","1","mrocklin","2016-06-10 03:28:00"
"1269","frol","2016-06-09 20:06:03","closed","1","mrocklin","2016-06-20 15:16:59"
"1267","mrocklin","2016-06-09 18:50:56","closed","2","",""
"1264","mrocklin","2016-06-09 15:34:33","closed","1","mrocklin","2016-06-09 20:39:59"
"1263","mrocklin","2016-06-09 15:21:47","closed","1","mrocklin","2016-06-09 18:32:39"
"1261","eriknw","2016-06-09 05:29:05","closed","20","mrocklin","2016-06-21 20:21:48"
"1258","jslmann","2016-06-09 03:10:52","closed","0","mrocklin","2016-06-09 20:40:31"
"1257","mikegraham","2016-06-09 01:55:37","closed","1","mrocklin","2016-06-09 14:39:00"
"1256","mrocklin","2016-06-08 18:49:39","closed","1","mrocklin","2016-06-08 22:21:34"
"1255","mrocklin","2016-06-08 18:49:25","closed","1","mrocklin","2016-06-10 01:47:07"
"1254","nirizr","2016-06-08 10:15:07","closed","1","jcrist","2016-06-08 15:18:02"
"1253","mrocklin","2016-06-08 03:14:12","closed","1","mrocklin","2016-06-08 15:38:06"
"1252","mikegraham","2016-06-08 03:06:12","closed","2","mrocklin","2016-06-08 18:00:47"
"1251","nirizr","2016-06-08 01:41:07","closed","1","mrocklin","2016-06-08 15:15:01"
"1250","jcrist","2016-06-08 00:16:28","closed","4","jcrist","2016-06-10 22:52:35"
"1249","mikegraham","2016-06-07 23:47:40","closed","1","mrocklin","2016-06-08 00:38:41"
"1248","mikegraham","2016-06-07 23:40:45","closed","12","",""
"1247","mikegraham","2016-06-07 23:10:59","closed","1","mrocklin","2016-06-07 23:18:44"
"1246","jcrist","2016-06-07 21:55:50","closed","3","jcrist","2016-06-08 18:07:01"
"1241","jcrist","2016-06-07 19:04:48","closed","1","jcrist","2016-06-07 19:17:27"
"1234","jseabold","2016-06-06 20:41:46","closed","4","jcrist","2016-06-06 22:11:38"
"1231","jcrist","2016-06-06 16:20:45","closed","1","jcrist","2016-06-06 22:12:14"
"1228","mrocklin","2016-06-06 03:30:50","closed","2","mrocklin","2016-06-08 17:19:58"
"1227","mrocklin","2016-06-06 02:58:36","closed","1","",""
"1224","mrocklin","2016-06-05 21:18:26","closed","3","mrocklin","2016-06-07 21:10:36"
"1222","necaris","2016-06-05 01:49:10","closed","7","mrocklin","2016-06-13 15:19:33"
"1221","mikegraham","2016-06-05 01:41:28","closed","4","mrocklin","2016-06-07 19:33:25"
"1220","necaris","2016-06-04 21:43:39","closed","1","mrocklin","2016-06-05 19:10:47"
"1219","mrocklin","2016-06-04 01:43:25","closed","3","mrocklin","2016-06-08 00:37:33"
"1216","jcrist","2016-06-03 22:11:38","closed","3","jcrist","2016-06-06 02:57:52"
"1215","doctorf72","2016-06-03 17:11:23","closed","3","",""
"1213","hussainsultan","2016-06-02 23:05:14","closed","8","jcrist","2016-06-03 21:37:33"
"1211","jseabold","2016-06-02 17:38:52","closed","2","mrocklin","2016-06-03 19:16:05"
"1210","jcrist","2016-06-02 16:37:43","closed","1","jcrist","2016-06-02 17:24:34"
"1208","jcrist","2016-06-01 23:48:29","closed","1","jcrist","2016-06-02 14:50:55"
"1206","jcrist","2016-06-01 20:35:30","closed","1","jcrist","2016-06-01 21:01:00"
"1204","jcrist","2016-06-01 19:49:47","closed","1","jcrist","2016-06-01 21:10:49"
"1203","jseabold","2016-06-01 18:52:45","closed","2","",""
"1201","jcrist","2016-06-01 17:27:07","closed","2","jcrist","2016-06-02 17:30:16"
"1199","mrocklin","2016-06-01 16:41:27","closed","1","mrocklin","2016-06-02 17:25:31"
"1197","nirizr","2016-06-01 09:43:00","closed","1","mrocklin","2016-06-07 16:23:35"
"1195","jseabold","2016-05-31 16:20:18","closed","1","jcrist","2016-05-31 16:51:50"
"1194","jcrist","2016-05-31 16:19:59","closed","1","jcrist","2016-06-01 15:23:41"
"1193","jseabold","2016-05-31 16:15:42","closed","1","jcrist","2016-05-31 19:25:08"
"1190","jcrist","2016-05-31 00:44:45","closed","1","jcrist","2016-05-31 00:54:24"
"1188","jcrist","2016-05-30 17:44:51","closed","1","jcrist","2016-05-30 18:11:40"
"1186","mrocklin","2016-05-27 21:42:19","closed","14","mrocklin","2016-06-07 21:39:19"
"1185","jcrist","2016-05-27 19:15:49","closed","1","jcrist","2016-05-27 19:28:46"
"1184","mrocklin","2016-05-26 19:28:39","closed","1","mrocklin","2016-05-27 14:55:20"
"1182","mrocklin","2016-05-26 02:12:10","closed","1","mrocklin","2016-05-26 14:18:24"
"1181","martindurant","2016-05-25 23:16:30","open","4","",""
"1175","mrocklin","2016-05-24 01:07:06","closed","1","mrocklin","2016-05-24 21:13:40"
"1173","jcrist","2016-05-23 17:48:34","closed","1","jcrist","2016-05-23 23:01:42"
"1171","jcrist","2016-05-20 20:56:43","closed","2","jcrist","2016-05-21 15:01:23"
"1170","maxhutch","2016-05-20 19:50:26","closed","4","",""
"1168","mrocklin","2016-05-20 16:18:05","closed","1","mrocklin","2016-05-24 21:13:55"
"1164","mrocklin","2016-05-17 15:50:34","closed","3","mrocklin","2016-05-19 00:10:16"
"1163","mrocklin","2016-05-17 04:17:21","closed","1","mrocklin","2016-05-17 14:25:53"
"1162","koverholt","2016-05-17 03:58:31","closed","3","mrocklin","2016-05-17 14:25:59"
"1161","mrocklin","2016-05-16 20:55:20","closed","1","mrocklin","2016-05-17 01:11:43"
"1159","mrocklin","2016-05-12 17:43:17","closed","1","mrocklin","2016-05-17 14:26:20"
"1158","mrocklin","2016-05-12 13:30:15","closed","1","mrocklin","2016-05-12 14:49:08"
"1156","mrocklin","2016-05-11 23:53:18","closed","1","mrocklin","2016-05-12 19:38:13"
"1155","jcrist","2016-05-11 21:20:05","closed","1","jcrist","2016-05-11 22:56:47"
"1154","mrocklin","2016-05-11 21:17:44","closed","2","mrocklin","2016-05-13 00:58:23"
"1152","mrocklin","2016-05-11 14:35:49","closed","1","mrocklin","2016-05-11 22:19:50"
"1150","mrocklin","2016-05-10 15:29:30","closed","1","mrocklin","2016-05-10 23:05:20"
"1148","jcrist","2016-05-06 22:02:38","closed","1","jcrist","2016-05-07 16:03:38"
"1146","jcrist","2016-05-06 00:17:25","closed","1","jcrist","2016-05-06 00:25:53"
"1145","jcrist","2016-05-05 23:33:59","closed","1","jcrist","2016-05-09 20:49:34"
"1144","mrocklin","2016-05-04 16:00:40","closed","4","mrocklin","2016-05-05 14:00:47"
"1143","mrocklin","2016-05-04 00:39:30","closed","1","mrocklin","2016-05-05 14:25:28"
"1142","mrocklin","2016-05-03 23:58:08","closed","2","mrocklin","2016-05-04 02:56:59"
"1141","mrocklin","2016-05-03 23:07:09","closed","1","mrocklin","2016-05-05 13:59:17"
"1140","mrocklin","2016-05-03 22:47:33","closed","1","mrocklin","2016-05-03 23:02:15"
"1139","mrocklin","2016-05-03 16:25:29","closed","1","mrocklin","2016-05-03 17:37:47"
"1138","mrocklin","2016-05-02 23:02:38","closed","1","mrocklin","2016-05-03 17:37:37"
"1137","mrocklin","2016-05-02 22:00:14","closed","1","mrocklin","2016-05-03 21:42:57"
"1136","mrocklin","2016-04-30 17:36:18","closed","1","mrocklin","2016-04-30 19:45:32"
"1135","jseabold","2016-04-30 13:32:51","closed","1","mrocklin","2016-04-30 17:20:29"
"1131","mrocklin","2016-04-28 19:33:08","closed","1","mrocklin","2016-04-28 21:46:30"
"1129","koverholt","2016-04-28 02:18:58","closed","1","mrocklin","2016-04-28 15:30:40"
"1127","maxhutch","2016-04-27 20:00:39","closed","5","mrocklin","2016-04-29 00:14:34"
"1126","mrocklin","2016-04-27 16:57:30","closed","1","mrocklin","2016-04-27 17:13:49"
"1123","mrocklin","2016-04-26 23:16:47","closed","6","mrocklin","2016-05-02 18:23:24"
"1121","mrocklin","2016-04-26 00:29:48","closed","1","mrocklin","2016-04-26 13:48:43"
"1120","mrocklin","2016-04-26 00:21:09","closed","1","mrocklin","2016-04-26 00:43:27"
"1118","mrocklin","2016-04-25 19:57:05","closed","8","mrocklin","2016-04-28 18:14:34"
"1116","mrocklin","2016-04-23 20:16:38","closed","54","mrocklin","2016-04-28 18:43:46"
"1114","mrocklin","2016-04-22 23:48:41","closed","1","mrocklin","2016-04-23 00:40:18"
"1113","mrocklin","2016-04-22 23:07:23","closed","1","mrocklin","2016-04-23 00:35:11"
"1112","mrocklin","2016-04-22 23:02:02","closed","1","mrocklin","2016-04-23 00:39:32"
"1111","jcrist","2016-04-22 22:12:46","closed","7","mrocklin","2016-04-23 00:34:58"
"1110","mrocklin","2016-04-22 16:40:39","closed","6","",""
"1109","mrocklin","2016-04-22 14:40:55","closed","5","mrocklin","2016-04-25 17:18:51"
"1108","wabu","2016-04-22 11:16:43","closed","1","",""
"1107","mrocklin","2016-04-21 00:16:14","closed","3","mrocklin","2016-04-22 23:04:51"
"1106","wabu","2016-04-20 20:15:51","closed","1","jcrist","2016-04-20 20:32:01"
"1105","jcrist","2016-04-20 18:51:52","closed","1","mrocklin","2016-04-20 20:35:32"
"1103","koverholt","2016-04-14 04:30:41","closed","27","mrocklin","2016-04-19 16:05:49"
"1102","jcrist","2016-04-13 23:35:23","closed","1","jcrist","2016-04-14 00:01:34"
"1100","mrocklin","2016-04-13 16:54:58","closed","1","mrocklin","2016-04-13 17:23:44"
"1099","mrocklin","2016-04-13 15:49:18","closed","1","mrocklin","2016-04-13 16:10:49"
"1097","wabu","2016-04-13 06:15:12","closed","1","jcrist","2016-04-20 20:20:15"
"1096","wabu","2016-04-13 06:08:54","closed","1","jcrist","2016-04-13 17:12:00"
"1095","mrocklin","2016-04-12 16:06:00","closed","1","mrocklin","2016-04-18 14:29:39"
"1090","mrocklin","2016-04-07 17:26:05","closed","2","mrocklin","2016-04-13 19:20:02"
"1089","mrocklin","2016-04-07 17:01:36","closed","2","mrocklin","2016-04-12 16:15:22"
"1088","wabu","2016-04-07 09:36:58","closed","1","jcrist","2016-04-11 13:43:38"
"1087","jcrist","2016-04-06 22:27:25","closed","1","mrocklin","2016-04-07 16:14:50"
"1085","mrocklin","2016-04-05 19:22:39","closed","1","mrocklin","2016-04-06 15:58:17"
"1083","shoyer","2016-04-05 15:45:08","closed","1","jcrist","2016-04-05 15:55:32"
"1082","mrocklin","2016-04-04 21:05:30","closed","1","mrocklin","2016-04-04 21:43:09"
"1081","mrocklin","2016-04-04 20:24:45","closed","1","mrocklin","2016-04-04 23:49:39"
"1080","mrocklin","2016-04-04 18:51:48","closed","1","mrocklin","2016-04-04 20:38:33"
"1079","mrocklin","2016-04-03 16:11:34","closed","1","mrocklin","2016-04-04 21:12:31"
"1078","PedroMDuarte","2016-04-03 00:16:23","closed","2","jcrist","2016-04-17 20:03:51"
"1077","pwolfram","2016-04-01 22:06:16","closed","6","",""
"1074","mrocklin","2016-03-31 23:51:04","closed","1","mrocklin","2016-04-04 22:47:01"
"1073","mrocklin","2016-03-31 17:05:15","closed","1","mrocklin","2016-04-04 21:11:07"
"1071","dela3499","2016-03-31 01:51:41","closed","1","mrocklin","2016-03-31 03:53:23"
"1070","eyadsibai","2016-03-30 16:14:22","closed","1","mrocklin","2016-03-30 16:57:57"
"1068","jcrist","2016-03-29 20:37:11","open","2","",""
"1065","jcrist","2016-03-28 15:05:00","closed","1","jcrist","2016-03-28 15:28:26"
"1061","electronwill","2016-03-22 21:19:17","closed","1","mrocklin","2016-03-23 02:10:34"
"1060","pwolfram","2016-03-22 15:13:22","closed","1","",""
"1059","thequackdaddy","2016-03-20 18:51:45","closed","2","mrocklin","2016-03-22 19:41:19"
"1058","thequackdaddy","2016-03-20 18:50:25","closed","7","",""
"1056","jcorbin","2016-03-17 17:09:32","closed","2","mrocklin","2016-03-23 02:14:59"
"1055","jcorbin","2016-03-15 23:47:23","closed","1","jcrist","2016-03-16 02:52:53"
"1054","jcorbin","2016-03-15 21:35:17","closed","5","jcrist","2016-03-17 04:24:52"
"1053","mrocklin","2016-03-15 17:26:30","closed","6","mrocklin","2016-03-17 14:53:39"
"1051","mrocklin","2016-03-15 02:57:04","closed","3","mrocklin","2016-03-15 17:24:09"
"1049","jcorbin","2016-03-14 21:48:26","closed","5","",""
"1044","jcorbin","2016-03-11 23:41:01","closed","17","",""
"1043","jcrist","2016-03-10 22:56:56","closed","1","jcrist","2016-03-11 17:36:39"
"1041","jcorbin","2016-03-09 20:00:18","closed","8","",""
"1038","jcrist","2016-03-08 22:20:00","closed","1","jcrist","2016-03-08 23:33:03"
"1037","jcrist","2016-03-08 19:08:58","closed","2","jcrist","2016-03-09 01:02:44"
"1035","thequackdaddy","2016-03-08 03:07:54","closed","1","jcrist","2016-03-10 19:00:04"
"1034","thequackdaddy","2016-03-08 02:31:34","closed","3","",""
"1032","mrocklin","2016-03-07 22:50:30","closed","1","mrocklin","2016-03-09 01:02:23"
"1031","sinhrks","2016-03-07 08:17:10","closed","1","mrocklin","2016-03-07 15:27:25"
"1030","jcorbin","2016-03-06 19:04:28","closed","17","",""
"1029","thequackdaddy","2016-03-06 02:28:59","closed","2","mrocklin","2016-03-07 16:51:48"
"1028","jcrist","2016-03-03 21:56:25","closed","1","jcrist","2016-03-04 16:33:46"
"1027","jcrist","2016-03-03 19:51:35","closed","1","jcrist","2016-03-03 21:57:56"
"1026","jcrist","2016-03-03 17:33:23","closed","1","jcrist","2016-03-03 19:11:16"
"1025","jcorbin","2016-03-03 17:32:26","closed","3","jcrist","2016-03-03 20:07:13"
"1024","jcrist","2016-03-03 07:43:47","closed","1","jcrist","2016-03-03 15:56:08"
"1019","jcrist","2016-02-29 22:04:43","closed","3","jcrist","2016-02-29 22:41:54"
"1017","sinhrks","2016-02-28 07:27:08","closed","1","jcrist","2016-04-07 14:50:42"
"1016","sinhrks","2016-02-27 03:29:20","closed","1","mrocklin","2016-02-27 16:51:08"
"1015","sinhrks","2016-02-27 02:06:46","closed","1","mrocklin","2016-02-27 16:49:55"
"1014","sinhrks","2016-02-27 01:58:39","closed","1","mrocklin","2016-02-27 16:50:02"
"1013","mrocklin","2016-02-22 20:42:57","closed","1","mrocklin","2016-02-23 00:05:54"
"1011","mrocklin","2016-02-20 19:47:39","closed","1","mrocklin","2016-02-22 20:48:07"
"1009","mrocklin","2016-02-19 15:17:36","closed","3","mrocklin","2016-02-19 23:29:33"
"1007","mrocklin","2016-02-18 20:54:17","closed","1","mrocklin","2016-02-18 21:12:39"
"1006","tgs","2016-02-18 20:51:25","closed","2","mrocklin","2016-02-18 21:13:03"
"1004","mrocklin","2016-02-18 05:43:53","closed","1","mrocklin","2016-02-18 18:36:24"
"1003","mrocklin","2016-02-17 20:26:35","closed","1","mrocklin","2016-02-18 18:27:54"
"1001","koverholt","2016-02-17 09:16:13","closed","1","mrocklin","2016-02-19 00:19:21"
"999","koverholt","2016-02-17 05:19:41","closed","1","",""
"998","jcrist","2016-02-16 16:37:17","closed","1","mrocklin","2016-02-16 16:54:35"
"997","koverholt","2016-02-16 04:16:14","closed","2","koverholt","2016-02-16 20:28:46"
"996","jcrist","2016-02-15 23:27:49","closed","2","jcrist","2016-02-15 23:52:28"
"992","mrocklin","2016-02-14 02:43:16","closed","1","mrocklin","2016-02-14 15:00:02"
"991","mrocklin","2016-02-13 16:01:06","closed","4","mrocklin","2016-02-13 18:50:09"
"990","mrocklin","2016-02-12 23:38:51","closed","1","mrocklin","2016-02-13 02:47:18"
"989","jcrist","2016-02-12 21:01:19","closed","1","mrocklin","2016-02-13 18:49:28"
"988","jcrist","2016-02-12 19:09:09","closed","1","jcrist","2016-02-12 20:18:03"
"986","jcrist","2016-02-12 18:20:20","closed","2","jcrist","2016-02-12 19:13:07"
"981","jcrist","2016-02-11 23:04:48","closed","3","jcrist","2016-02-12 16:00:06"
"980","mrocklin","2016-02-11 21:22:15","closed","6","mrocklin","2016-02-12 15:34:56"
"977","sinhrks","2016-02-11 15:45:28","closed","1","mrocklin","2016-02-11 16:33:31"
"976","sinhrks","2016-02-11 02:56:46","closed","1","mrocklin","2016-02-11 16:32:37"
"975","mrocklin","2016-02-11 00:43:16","closed","1","mrocklin","2016-02-11 18:22:27"
"974","mrocklin","2016-02-10 15:16:13","closed","1","mrocklin","2016-02-11 00:06:53"
"972","mrocklin","2016-02-09 15:00:15","closed","1","mrocklin","2016-02-09 19:55:18"
"970","mrocklin","2016-02-09 03:49:17","closed","1","mrocklin","2016-02-16 22:06:46"
"969","jrenner","2016-02-09 03:25:57","closed","1","mrocklin","2016-02-09 04:04:32"
"966","mrocklin","2016-02-07 17:06:06","closed","1","mrocklin","2016-02-07 17:35:49"
"965","sinhrks","2016-02-07 14:55:31","closed","1","mrocklin","2016-02-08 14:30:27"
"964","sinhrks","2016-02-07 13:38:13","closed","1","mrocklin","2016-02-07 17:34:57"
"961","sinhrks","2016-02-07 01:18:09","closed","7","mrocklin","2016-02-12 02:06:32"
"951","mrocklin","2016-02-03 19:33:20","closed","2","mrocklin","2016-02-03 21:35:59"
"948","jcrist","2016-02-02 18:15:50","closed","1","jcrist","2016-02-02 19:34:54"
"947","jcrist","2016-02-01 23:51:59","closed","3","jcrist","2016-02-02 04:21:37"
"946","mrocklin","2016-02-01 16:26:51","closed","1","mrocklin","2016-02-02 03:35:36"
"942","sinhrks","2016-01-26 12:57:43","closed","1","jcrist","2016-01-27 14:46:24"
"940","sinhrks","2016-01-23 04:10:22","closed","4","jcrist","2016-01-26 16:10:44"
"939","sinhrks","2016-01-22 20:56:44","closed","1","mrocklin","2016-01-24 23:38:15"
"938","sinhrks","2016-01-22 20:50:14","closed","1","mrocklin","2016-01-23 14:41:34"
"937","mrocklin","2016-01-22 16:20:09","closed","1","mrocklin","2016-01-22 22:49:03"
"936","sinhrks","2016-01-22 14:15:31","closed","1","mrocklin","2016-01-22 15:45:49"
"935","mrocklin","2016-01-21 22:54:27","closed","2","mrocklin","2016-01-22 01:56:38"
"934","mrocklin","2016-01-21 22:28:13","closed","4","mrocklin","2016-01-21 23:28:26"
"933","sinhrks","2016-01-21 18:50:34","closed","1","mrocklin","2016-01-21 19:42:41"
"931","electronwill","2016-01-20 22:52:31","closed","13","",""
"930","electronwill","2016-01-20 21:57:22","closed","120","",""
"929","jcrist","2016-01-20 00:32:56","closed","3","mrocklin","2016-01-20 04:58:09"
"927","sinhrks","2016-01-19 12:49:05","closed","2","mrocklin","2016-01-22 15:47:27"
"926","sinhrks","2016-01-19 12:40:27","closed","1","mrocklin","2016-01-20 18:31:44"
"925","mrocklin","2016-01-18 20:45:22","closed","3","mrocklin","2016-01-19 15:48:03"
"919","mrocklin","2016-01-15 20:28:41","closed","1","mrocklin","2016-01-19 15:47:53"
"918","mrocklin","2016-01-14 20:27:59","closed","2","mrocklin","2016-01-14 22:13:21"
"917","mrocklin","2016-01-14 17:22:38","closed","1","mrocklin","2016-01-14 17:52:40"
"914","jcrist","2016-01-13 06:49:54","closed","1","jcrist","2016-01-13 06:54:56"
"913","jcrist","2016-01-13 06:34:08","closed","1","jcrist","2016-01-13 06:51:43"
"910","jcrist","2016-01-08 17:02:02","closed","1","mrocklin","2016-01-12 05:57:35"
"908","mrocklin","2016-01-07 22:04:19","closed","120","",""
"907","jcrist","2016-01-05 23:00:24","closed","1","jcrist","2016-01-05 23:09:34"
"906","mrocklin","2016-01-05 19:02:59","closed","2","mrocklin","2016-01-05 19:35:00"
"905","mrocklin","2016-01-05 18:52:44","closed","1","mrocklin","2016-01-05 19:09:32"
"904","mrocklin","2016-01-05 03:53:37","closed","1","mrocklin","2016-01-05 18:38:24"
"903","mrocklin","2016-01-04 18:27:04","closed","3","mrocklin","2016-01-04 18:59:06"
"902","mrocklin","2016-01-04 17:31:17","closed","1","mrocklin","2016-01-05 03:26:53"
"900","mrocklin","2016-01-04 03:23:47","closed","1","mrocklin","2016-01-04 18:31:32"
"899","mrocklin","2016-01-03 00:55:32","closed","3","mrocklin","2016-01-03 19:57:56"
"895","mrocklin","2015-12-29 16:27:41","closed","1","mrocklin","2016-01-03 19:55:16"
