"number","created_by","created_at","state","closed_by","closed_at"
"699","mrocklin","2015-09-12 19:38:15","closed","mrocklin","2016-04-23 00:37:55"
"698","sinhrks","2015-09-12 09:19:46","closed","mrocklin","2015-09-13 14:10:15"
"697","mrocklin","2015-09-11 22:22:53","closed","mrocklin","2015-09-13 14:10:26"
"696","sinhrks","2015-09-11 22:04:30","closed","mrocklin","2015-09-13 14:10:15"
"695","sinhrks","2015-09-11 22:00:45","closed","mrocklin","2015-09-13 14:10:17"
"694","mrocklin","2015-09-11 17:12:26","closed","mrocklin","2015-09-18 00:16:41"
"693","jreback","2015-09-11 17:07:24","closed","mrocklin","2015-09-16 22:23:23"
"692","mrocklin","2015-09-10 21:09:15","closed","mrocklin","2015-09-11 15:49:56"
"691","jcrist","2015-09-10 15:51:23","closed","jcrist","2015-09-10 16:04:47"
"690","rossant","2015-09-10 10:25:01","closed","jcrist","2015-09-10 16:04:47"
"689","mrocklin","2015-09-10 01:40:39","closed","mrocklin","2015-09-25 15:52:23"
"688","mrocklin","2015-09-10 01:25:16","closed","mrocklin","2016-04-26 20:01:10"
"687","jcrist","2015-09-09 23:16:48","closed","jcrist","2015-09-11 16:55:17"
"686","mrocklin","2015-09-09 20:44:21","closed","mrocklin","2015-09-13 14:15:31"
"685","mrocklin","2015-09-09 17:07:53","closed","mrocklin","2015-09-09 18:15:30"
"684","rossant","2015-09-09 14:05:58","closed","mrocklin","2015-09-13 14:15:31"
"683","cowlicks","2015-09-08 21:14:38","closed","mrocklin","2015-09-10 14:01:05"
"682","mrocklin","2015-09-08 18:52:14","closed","jcrist","2015-09-21 18:58:10"
"681","cowlicks","2015-09-08 18:48:15","closed","cowlicks","2015-09-10 16:27:33"
"680","sinhrks","2015-09-08 13:21:14","closed","sinhrks","2015-09-08 22:20:33"
"679","twiecki","2015-09-08 13:03:34","closed","sinhrks","2015-09-08 22:20:57"
"678","mrocklin","2015-09-08 03:24:53","closed","mrocklin","2015-09-08 04:19:30"
"677","jcrist","2015-09-07 19:30:00","closed","jcrist","2015-09-18 18:26:15"
"676","sinhrks","2015-09-07 15:48:07","closed","mrocklin","2015-09-07 20:30:55"
"675","sinhrks","2015-09-07 14:17:47","closed","mrocklin","2015-09-09 17:38:01"
"674","ssanderson","2015-09-07 06:28:22","closed","mrocklin","2015-09-08 00:14:51"
"673","mrocklin","2015-09-06 20:20:30","closed","mrocklin","2015-09-08 15:27:19"
"672","22csnyder","2015-09-06 06:31:51","closed","mrocklin","2015-10-30 01:22:32"
"671","ssanderson","2015-09-06 04:51:55","closed","mrocklin","2015-09-08 00:14:52"
"670","ssanderson","2015-09-06 04:48:58","closed","mrocklin","2015-09-08 00:14:52"
"669","mrocklin","2015-09-05 15:26:29","closed","mrocklin","2015-09-07 20:58:39"
"668","mrocklin","2015-09-05 14:29:34","closed","mrocklin","2015-09-07 22:41:38"
"667","sinhrks","2015-09-05 13:14:21","closed","mrocklin","2015-09-06 03:09:08"
"666","sinhrks","2015-09-05 12:37:10","closed","mrocklin","2015-09-05 14:24:08"
"665","lakshmanok","2015-09-04 23:34:45","closed","mrocklin","2015-09-07 20:58:39"
"664","cowlicks","2015-09-04 21:37:17","closed","cowlicks","2015-09-14 17:35:03"
"663","mrocklin","2015-09-04 18:31:29","closed","mrocklin","2015-09-08 17:19:08"
"662","stonebig","2015-09-04 17:12:28","closed","cowlicks","2015-09-25 18:59:02"
"661","TomAugspurger","2015-09-04 16:01:47","closed","mrocklin","2016-04-26 20:02:51"
"660","mrocklin","2015-09-04 15:37:54","closed","mrocklin","2015-10-15 22:15:15"
"659","sinhrks","2015-09-04 14:40:17","closed","sinhrks","2015-09-05 12:23:07"
"658","mrocklin","2015-09-04 05:08:10","closed","mrocklin","2016-04-26 20:03:05"
"657","mrocklin","2015-09-03 22:10:37","closed","mrocklin","2015-09-03 23:01:46"
"656","mrocklin","2015-09-03 22:04:37","closed","mrocklin","2015-09-04 14:09:21"
"655","mrocklin","2015-09-03 18:08:22","closed","mrocklin","2015-09-03 18:24:50"
"654","mrocklin","2015-09-03 17:53:12","closed","mrocklin","2015-09-03 18:33:03"
"653","mrocklin","2015-09-02 21:21:19","closed","mrocklin","2016-04-26 20:22:47"
"652","mrocklin","2015-09-02 19:12:38","closed","mrocklin","2015-09-03 15:38:21"
"651","mrocklin","2015-09-02 17:35:51","closed","mrocklin","2015-09-02 19:23:37"
"650","mrocklin","2015-09-02 17:00:22","closed","mrocklin","2015-09-02 17:53:41"
"649","mrocklin","2015-09-02 16:19:45","closed","mrocklin","2015-09-02 16:45:48"
"648","cowlicks","2015-09-02 15:34:00","closed","mrocklin","2015-09-04 14:11:49"
"647","jcrist","2015-09-01 19:28:01","closed","jcrist","2015-09-01 20:22:07"
"646","cowlicks","2015-09-01 03:04:56","closed","mrocklin","2015-09-04 14:09:27"
"645","shoyer","2015-08-31 21:00:52","closed","jcrist","2015-08-31 21:12:41"
"644","jcrist","2015-08-31 18:57:43","closed","jcrist","2015-09-01 22:06:38"
"643","jcrist","2015-08-31 03:34:01","closed","jcrist","2015-08-31 03:57:24"
"642","shoyer","2015-08-30 23:50:05","closed","jcrist","2015-08-31 19:00:16"
"641","sinhrks","2015-08-29 10:36:17","closed","mrocklin","2015-09-02 15:34:12"
"640","sinhrks","2015-08-29 10:25:09","closed","sinhrks","2015-09-02 12:00:10"
"639","jcrist","2015-08-28 22:12:21","closed","mrocklin","2015-09-01 22:06:32"
"638","mrocklin","2015-08-28 21:05:21","closed","jcrist","2015-09-02 16:05:24"
"637","mrocklin","2015-08-28 20:12:52","closed","jcrist","2015-09-25 20:16:23"
"636","sinhrks","2015-08-28 13:12:57","closed","mrocklin","2015-08-28 16:20:35"
"635","mrocklin","2015-08-27 21:38:35","closed","mrocklin","2015-08-28 16:56:46"
"634","mrocklin","2015-08-27 19:59:32","closed","mrocklin","2015-09-02 16:49:16"
"633","mrocklin","2015-08-27 18:52:24","open","",""
"632","mrocklin","2015-08-27 18:00:40","closed","mrocklin","2015-08-28 21:16:34"
"631","mrocklin","2015-08-27 03:58:23","closed","mrocklin","2015-08-27 18:01:00"
"630","mrocklin","2015-08-27 03:44:54","closed","mrocklin","2016-04-26 20:39:23"
"629","jcrist","2015-08-26 21:55:09","closed","jcrist","2015-08-26 22:09:30"
"628","mrocklin","2015-08-26 20:09:01","closed","mrocklin","2015-08-27 14:14:05"
"627","lakshmanok","2015-08-25 22:57:42","closed","mrocklin","2015-09-02 16:49:16"
"626","mrocklin","2015-08-25 22:11:10","closed","jcrist","2015-08-26 04:49:47"
"625","sinhrks","2015-08-25 21:45:38","closed","mrocklin","2015-09-02 15:45:38"
"624","mrocklin","2015-08-25 05:11:49","closed","cowlicks","2015-09-14 17:35:03"
"623","mrocklin","2015-08-24 23:08:51","closed","mrocklin","2015-08-25 14:51:37"
"622","shoyer","2015-08-24 22:28:27","closed","shoyer","2015-09-01 22:03:06"
"621","mrocklin","2015-08-24 20:25:32","closed","mrocklin","2015-08-24 23:03:04"
"620","lakshmanok","2015-08-24 20:08:18","closed","mrocklin","2015-09-02 16:49:16"
"619","cowlicks","2015-08-23 20:34:31","closed","cowlicks","2015-09-10 18:26:35"
"618","sinhrks","2015-08-23 04:03:26","closed","mrocklin","2015-08-27 03:46:17"
"617","sinhrks","2015-08-22 23:35:52","closed","mrocklin","2015-08-26 16:50:09"
"616","sinhrks","2015-08-22 14:24:40","closed","sinhrks","2015-08-22 21:51:22"
"615","sinhrks","2015-08-22 03:50:09","closed","cowlicks","2015-08-24 14:15:33"
"614","mrocklin","2015-08-21 17:23:59","closed","mrocklin","2015-08-21 17:36:18"
"613","jcrist","2015-08-20 19:04:20","closed","jcrist","2015-08-27 18:25:41"
"612","sinhrks","2015-08-20 15:58:17","closed","sinhrks","2015-09-04 21:55:18"
"611","sinhrks","2015-08-20 15:57:39","closed","mrocklin","2015-08-27 03:46:17"
"610","sinhrks","2015-08-20 15:45:14","closed","mrocklin","2015-09-04 14:09:04"
"609","chdoig","2015-08-20 04:26:41","closed","mrocklin","2015-08-24 23:16:15"
"608","blitzd","2015-08-19 20:16:37","closed","jcrist","2015-08-19 20:21:14"
"607","jcrist","2015-08-19 20:05:08","closed","jcrist","2015-08-19 21:12:05"
"606","mrocklin","2015-08-19 15:58:57","closed","cowlicks","2015-09-24 20:12:05"
"605","sinhrks","2015-08-19 14:51:03","closed","mrocklin","2015-08-19 15:39:21"
"604","wiso","2015-08-18 23:18:44","closed","jcrist","2015-08-18 23:32:32"
"603","wiso","2015-08-18 23:08:08","closed","jcrist","2015-08-18 23:32:54"
"602","cowlicks","2015-08-18 19:46:29","open","",""
"601","blitzd","2015-08-18 19:11:42","closed","jcrist","2016-01-17 04:36:01"
"600","NoonienSoong","2015-08-18 19:04:53","closed","mrocklin","2015-08-18 19:12:11"
"599","jcrist","2015-08-18 18:46:33","closed","mrocklin","2015-08-18 19:11:53"
"598","NoonienSoong","2015-08-18 16:53:37","closed","cowlicks","2015-08-20 15:47:53"
"597","vipinanandcpp","2015-08-18 15:43:43","closed","mrocklin","2016-04-26 20:04:41"
"596","fortiema","2015-08-18 08:18:05","closed","mrocklin","2015-08-20 20:13:07"
"595","cowlicks","2015-08-18 03:27:53","closed","mrocklin","2015-10-30 00:15:25"
"594","mrocklin","2015-08-17 15:09:02","closed","mrocklin","2015-08-17 15:29:36"
"593","shoyer","2015-08-16 06:28:41","closed","jcrist","2015-08-16 23:13:47"
"592","jcrist","2015-08-14 23:57:23","closed","jcrist","2015-08-15 01:26:15"
"591","jcrist","2015-08-14 22:46:27","closed","jcrist","2015-08-14 23:07:05"
"590","jcrist","2015-08-14 21:03:53","closed","jcrist","2015-08-14 21:41:45"
"589","jcrist","2015-08-14 20:27:01","closed","mrocklin","2015-08-18 17:28:54"
"588","mrocklin","2015-08-14 14:59:49","closed","mrocklin","2015-09-04 15:50:32"
"587","sinhrks","2015-08-14 10:28:58","closed","mrocklin","2015-08-25 14:52:18"
"586","mrocklin","2015-08-14 02:34:23","closed","mrocklin","2015-08-19 15:02:00"
"585","sinhrks","2015-08-14 01:01:21","closed","mrocklin","2015-08-19 15:02:00"
"584","shoyer","2015-08-14 00:10:00","closed","jcrist","2015-08-14 23:07:05"
"583","sinhrks","2015-08-13 22:50:46","closed","mrocklin","2015-08-13 23:00:12"
"582","cowlicks","2015-08-13 19:11:18","closed","mrocklin","2015-08-14 14:31:54"
"581","jcrist","2015-08-13 17:45:39","closed","mrocklin","2015-08-14 04:22:40"
"580","wiso","2015-08-13 12:41:01","closed","cowlicks","2015-08-14 14:31:56"
"579","sinhrks","2015-08-13 03:57:30","closed","mrocklin","2015-08-13 04:46:54"
"578","mrocklin","2015-08-13 00:32:50","closed","mrocklin","2015-08-14 00:12:25"
"577","mrocklin","2015-08-12 20:55:10","closed","mrocklin","2015-08-12 22:09:57"
"576","jcrist","2015-08-12 20:55:08","closed","mrocklin","2016-04-26 20:05:18"
"575","mrocklin","2015-08-12 20:12:04","closed","mrocklin","2015-09-04 14:11:49"
"574","jcrist","2015-08-12 00:53:35","closed","mrocklin","2015-08-12 14:49:09"
"573","mrocklin","2015-08-11 22:02:39","closed","mrocklin","2015-08-12 14:49:15"
"572","sinhrks","2015-08-11 21:32:03","closed","mrocklin","2015-08-14 02:35:16"
"571","sinhrks","2015-08-11 21:27:38","closed","jcrist","2015-08-12 02:51:32"
"570","mrocklin","2015-08-10 21:41:39","closed","mrocklin","2015-09-27 20:53:07"
"569","mrocklin","2015-08-10 20:57:21","closed","mrocklin","2015-08-11 14:07:56"
"568","mrocklin","2015-08-10 17:51:53","closed","mrocklin","2015-08-10 18:04:55"
"567","sinhrks","2015-08-10 17:30:37","closed","mrocklin","2015-08-10 23:09:38"
"566","mrocklin","2015-08-10 16:57:53","closed","mrocklin","2015-08-10 17:03:39"
"565","mrocklin","2015-08-10 15:44:42","closed","mrocklin","2015-08-10 16:45:08"
"564","mrocklin","2015-08-10 15:15:01","closed","mrocklin","2015-09-03 15:38:09"
"563","mrocklin","2015-08-10 14:46:31","closed","mrocklin","2015-08-10 16:26:14"
"562","chdoig","2015-08-10 14:25:41","closed","mrocklin","2015-08-14 16:23:18"
"561","sinhrks","2015-08-10 10:33:31","closed","mrocklin","2015-08-10 14:23:11"
"560","sinhrks","2015-08-09 14:02:13","closed","mrocklin","2015-08-10 23:09:38"
"559","sinhrks","2015-08-09 13:50:36","closed","sinhrks","2015-08-09 22:00:13"
"558","sinhrks","2015-08-09 13:38:49","closed","sinhrks","2015-08-09 22:12:10"
"557","cowlicks","2015-08-09 03:24:38","closed","mrocklin","2015-09-21 16:34:54"
"556","sinhrks","2015-08-09 02:20:11","closed","mrocklin","2015-08-09 15:31:32"
"555","mrocklin","2015-08-08 00:23:47","closed","mrocklin","2015-08-08 00:31:00"
"554","wrobstory","2015-08-07 23:32:14","closed","mrocklin","2015-08-08 00:31:00"
"553","sinhrks","2015-08-07 22:47:53","closed","mrocklin","2015-08-08 00:38:33"
"552","sinhrks","2015-08-07 22:22:25","closed","mrocklin","2015-08-07 22:36:51"
"551","TomAugspurger","2015-08-07 19:23:33","closed","mrocklin","2015-09-04 14:09:21"
"550","mrocklin","2015-08-07 18:56:02","closed","mrocklin","2015-08-07 19:31:13"
"549","mrocklin","2015-08-07 17:00:35","closed","mrocklin","2015-08-11 20:03:13"
"548","mrocklin","2015-08-07 15:33:59","closed","mrocklin","2015-08-10 15:36:25"
"547","mrocklin","2015-08-07 15:12:25","closed","sinhrks","2015-08-07 15:27:43"
"546","mrocklin","2015-08-07 04:38:17","closed","mrocklin","2015-08-07 04:46:17"
"545","mrocklin","2015-08-07 00:08:21","closed","mrocklin","2016-05-03 23:16:28"
"544","mrocklin","2015-08-06 23:13:08","closed","mrocklin","2015-08-06 23:25:08"
"543","jcrist","2015-08-06 22:48:00","closed","mrocklin","2015-08-13 23:59:32"
"542","mrocklin","2015-08-06 21:36:02","closed","jcrist","2015-08-06 21:47:24"
"541","cowlicks","2015-08-06 19:51:57","closed","cowlicks","2015-08-07 22:52:44"
"540","mrocklin","2015-08-06 19:04:01","closed","mrocklin","2015-08-07 15:04:42"
"539","mrocklin","2015-08-06 18:02:11","closed","mrocklin","2015-08-06 19:55:21"
"538","mrocklin","2015-08-06 15:52:38","closed","mrocklin","2015-08-07 15:04:36"
"537","jcrist","2015-08-06 15:47:07","closed","jcrist","2015-08-06 18:08:37"
"536","sinhrks","2015-08-06 14:03:22","closed","mrocklin","2015-08-07 16:56:05"
"535","sinhrks","2015-08-06 12:10:02","closed","mrocklin","2015-08-06 18:08:00"
"534","sinhrks","2015-08-06 12:05:39","closed","mrocklin","2015-08-06 14:46:23"
"533","jcrist","2015-08-06 04:07:41","closed","mrocklin","2015-08-06 04:14:49"
"532","mrocklin","2015-08-06 03:39:42","closed","jcrist","2015-08-06 18:08:37"
"531","mrocklin","2015-08-06 00:27:14","closed","mrocklin","2015-08-06 04:14:49"
"530","mrocklin","2015-08-06 00:10:34","closed","mrocklin","2015-08-06 18:43:49"
"529","sinhrks","2015-08-05 13:17:14","closed","mrocklin","2015-08-05 21:16:36"
"528","sinhrks","2015-08-05 11:05:43","closed","mrocklin","2015-08-05 21:16:36"
"527","sinhrks","2015-08-05 10:47:05","closed","mrocklin","2015-08-05 14:27:02"
"526","mrocklin","2015-08-05 00:34:39","closed","mrocklin","2015-08-05 14:43:02"
"525","cpcloud","2015-08-05 00:33:20","closed","mrocklin","2015-09-22 17:03:38"
"524","mrocklin","2015-08-04 23:36:05","closed","mrocklin","2015-08-05 14:42:30"
"523","jcrist","2015-08-04 20:22:30","closed","mrocklin","2015-08-04 21:21:24"
"522","cowlicks","2015-08-04 20:12:50","closed","mrocklin","2015-08-06 18:13:04"
"521","cowlicks","2015-08-04 18:08:01","closed","mrocklin","2015-08-05 14:47:51"
"520","jcrist","2015-08-04 17:26:23","closed","mrocklin","2015-08-04 21:23:37"
"519","soaxelbrooke","2015-08-03 21:09:09","closed","mrocklin","2015-08-10 16:45:38"
"518","mrocklin","2015-08-03 20:37:05","closed","mrocklin","2015-08-03 21:50:09"
"517","TomAugspurger","2015-08-03 20:36:19","closed","cowlicks","2015-08-05 14:47:45"
"516","mrocklin","2015-08-03 19:23:21","closed","mrocklin","2015-08-03 20:46:22"
"515","mrocklin","2015-08-03 18:54:08","closed","mrocklin","2015-08-03 19:04:19"
"514","cowlicks","2015-08-03 15:16:09","closed","mrocklin","2015-09-02 22:41:08"
"513","sinhrks","2015-08-03 14:02:28","closed","mrocklin","2015-08-07 18:00:03"
"512","sinhrks","2015-08-03 13:57:08","closed","mrocklin","2015-08-05 14:39:48"
"511","soaxelbrooke","2015-08-03 02:20:30","closed","mrocklin","2015-08-07 15:53:40"
"510","mrocklin","2015-08-02 20:08:21","closed","mrocklin","2015-08-04 21:29:44"
"509","sinhrks","2015-08-02 11:28:39","closed","mrocklin","2015-08-02 18:37:13"
"508","TomAugspurger","2015-08-01 13:43:12","closed","mrocklin","2015-08-23 21:04:22"
"507","sinhrks","2015-08-01 10:21:23","closed","mrocklin","2015-08-03 19:58:40"
"506","sinhrks","2015-08-01 10:06:27","closed","mrocklin","2015-08-02 18:39:15"
"505","mrocklin","2015-08-01 00:22:07","closed","mrocklin","2015-08-04 21:29:44"
"504","jcrist","2015-07-31 21:45:32","closed","mrocklin","2015-08-04 15:59:26"
"503","cpcloud","2015-07-31 19:13:45","closed","mrocklin","2015-07-31 19:20:11"
"502","mrocklin","2015-07-31 16:43:07","closed","mrocklin","2015-08-12 15:41:38"
"501","jcrist","2015-07-31 14:53:52","closed","jcrist","2015-07-31 15:34:03"
"500","mrocklin","2015-07-31 04:30:18","closed","jcrist","2015-07-31 15:34:03"
"499","jcrist","2015-07-30 21:09:14","closed","jcrist","2015-07-30 21:18:00"
"498","jcrist","2015-07-30 20:35:43","closed","mrocklin","2015-07-30 20:46:32"
"497","cpcloud","2015-07-30 19:43:09","closed","mrocklin","2015-08-04 21:23:37"
"496","jcrist","2015-07-30 19:15:05","closed","jcrist","2015-07-31 21:15:42"
"495","mrocklin","2015-07-30 18:22:42","closed","mrocklin","2015-07-30 19:21:19"
"494","shoyer","2015-07-30 18:08:32","closed","mrocklin","2015-07-30 19:21:19"
"493","jcrist","2015-07-29 21:56:03","closed","jcrist","2015-07-29 22:17:53"
"492","jcrist","2015-07-29 21:05:55","closed","jcrist","2015-07-29 21:49:19"
"491","cowlicks","2015-07-29 17:33:36","closed","jcrist","2015-07-29 21:49:19"
"490","cpcloud","2015-07-29 17:00:23","closed","cpcloud","2015-07-29 17:10:09"
"489","mrocklin","2015-07-29 16:06:28","closed","mrocklin","2015-08-04 21:15:33"
"488","hussainsultan","2015-07-28 20:18:13","closed","mrocklin","2015-08-04 21:15:33"
"487","mrocklin","2015-07-28 15:50:27","closed","jcrist","2015-07-31 21:15:42"
"486","soaxelbrooke","2015-07-27 23:25:59","closed","mrocklin","2015-07-28 05:00:00"
"485","jcrist","2015-07-27 23:24:35","closed","mrocklin","2015-07-29 20:50:11"
"484","soaxelbrooke","2015-07-27 21:22:38","closed","mrocklin","2015-07-28 16:10:17"
"483","soaxelbrooke","2015-07-27 05:51:37","closed","mrocklin","2015-07-31 01:49:08"
"482","mrocklin","2015-07-26 17:46:28","closed","mrocklin","2015-09-04 14:28:07"
"481","mrocklin","2015-07-26 17:40:47","open","",""
"480","TomAugspurger","2015-07-26 17:16:49","closed","mrocklin","2015-09-07 20:31:04"
"479","TomAugspurger","2015-07-26 17:10:23","closed","mrocklin","2015-07-27 22:02:33"
"478","jrmontag","2015-07-26 16:36:13","closed","mrocklin","2015-08-04 15:05:47"
"477","gforsyth","2015-07-25 19:14:57","closed","cowlicks","2015-09-10 16:27:33"
"476","leouieda","2015-07-25 14:20:36","closed","jcrist","2016-02-02 19:54:00"
"475","mrocklin","2015-07-25 05:06:24","closed","mrocklin","2015-07-29 17:05:34"
"474","mattayes","2015-07-25 00:24:10","closed","mrocklin","2015-07-29 17:05:34"
"473","soaxelbrooke","2015-07-24 21:10:37","closed","soaxelbrooke","2015-07-24 22:36:33"
"472","soaxelbrooke","2015-07-24 20:33:08","closed","soaxelbrooke","2015-08-03 21:20:11"
"471","mrocklin","2015-07-22 23:55:56","closed","mrocklin","2015-07-23 00:39:45"
"470","shoyer","2015-07-22 23:48:41","closed","mrocklin","2015-07-23 00:39:45"
"469","mrocklin","2015-07-22 23:36:35","closed","mrocklin","2015-07-27 22:02:33"
"468","jcrist","2015-07-22 22:38:40","closed","jcrist","2015-07-22 22:59:34"
"467","jcrist","2015-07-22 17:52:14","closed","mrocklin","2015-07-22 19:12:19"
"466","mrocklin","2015-07-22 17:18:41","closed","mrocklin","2015-07-22 17:29:27"
"465","mrocklin","2015-07-22 17:14:54","closed","mrocklin","2015-07-25 16:24:03"
"464","mrocklin","2015-07-22 15:26:31","closed","mrocklin","2015-07-22 15:30:43"
"463","jcrist","2015-07-22 04:46:59","closed","jcrist","2015-07-22 05:04:58"
"462","llllllllll","2015-07-22 02:27:56","closed","jcrist","2015-07-22 05:04:57"
"461","mrocklin","2015-07-22 00:52:51","closed","mrocklin","2015-07-22 14:45:47"
"460","mrocklin","2015-07-21 23:43:14","closed","mrocklin","2015-07-22 15:20:22"
"459","mrocklin","2015-07-21 23:25:00","closed","mrocklin","2015-10-30 00:15:29"
"458","mrocklin","2015-07-21 21:58:52","closed","mrocklin","2015-07-22 00:53:14"
"457","mrocklin","2015-07-21 21:33:53","closed","mrocklin","2015-09-02 22:41:00"
"456","jcrist","2015-07-21 21:27:59","closed","jcrist","2015-07-21 21:38:11"
"455","rea725","2015-07-21 21:18:41","closed","mrocklin","2015-07-22 00:53:14"
"454","mrocklin","2015-07-21 20:55:49","closed","mrocklin","2015-07-21 21:24:28"
"453","mrocklin","2015-07-21 20:13:26","closed","mrocklin","2015-07-21 20:27:56"
"452","shoyer","2015-07-21 18:41:36","closed","mrocklin","2015-07-21 20:27:56"
"451","venabled","2015-07-21 16:42:47","closed","venabled","2015-07-21 17:10:38"
"450","cowlicks","2015-07-21 03:15:55","closed","cowlicks","2015-07-21 03:28:50"
"449","cowlicks","2015-07-21 02:20:08","closed","mrocklin","2015-07-21 22:11:59"
"448","gabrielelanaro","2015-07-21 00:33:44","closed","mrocklin","2015-07-21 17:12:11"
"447","gabrielelanaro","2015-07-20 23:35:50","closed","gabrielelanaro","2015-07-20 23:36:22"
"446","mrocklin","2015-07-20 18:49:47","closed","mrocklin","2015-07-21 22:11:39"
"445","venabled","2015-07-20 18:44:08","closed","mrocklin","2016-04-26 20:06:42"
"444","shoyer","2015-07-20 02:52:14","closed","mrocklin","2015-07-20 04:44:23"
"443","mrocklin","2015-07-18 15:05:23","closed","mrocklin","2015-07-18 16:56:39"
"442","TomAugspurger","2015-07-18 12:04:47","closed","mrocklin","2015-07-18 16:56:39"
"441","jcrist","2015-07-17 22:17:13","closed","mrocklin","2015-07-20 20:02:31"
"440","cowlicks","2015-07-17 20:59:50","closed","cowlicks","2015-07-18 20:51:12"
"439","mrocklin","2015-07-17 16:20:03","closed","mrocklin","2015-07-31 23:29:44"
"438","jakirkham","2015-07-17 14:52:45","closed","mrocklin","2015-08-10 21:32:49"
"437","jakirkham","2015-07-17 14:35:45","closed","mrocklin","2015-07-17 14:37:50"
"436","mrocklin","2015-07-17 14:12:07","closed","mrocklin","2015-07-19 17:35:13"
"435","jakirkham","2015-07-17 14:05:52","closed","mrocklin","2015-07-17 14:20:48"
"434","jakirkham","2015-07-17 12:45:56","closed","mrocklin","2015-07-17 14:00:05"
"433","jhamman","2015-07-17 07:01:02","closed","mrocklin","2015-07-31 23:29:43"
"432","mrocklin","2015-07-17 01:13:59","closed","mrocklin","2015-07-17 02:16:24"
"431","gabrielelanaro","2015-07-17 00:31:04","closed","gabrielelanaro","2015-07-21 20:38:53"
"430","mrocklin","2015-07-16 19:33:09","closed","mrocklin","2015-07-17 00:38:51"
"429","JDWarner","2015-07-16 19:10:41","closed","mrocklin","2015-07-17 00:38:51"
"428","mrocklin","2015-07-15 18:07:30","closed","mrocklin","2015-07-16 14:08:43"
"427","mrocklin","2015-07-15 16:32:23","closed","mrocklin","2015-07-15 23:45:28"
"426","cowlicks","2015-07-15 02:53:38","closed","mrocklin","2015-07-16 16:47:50"
"425","mrocklin","2015-07-14 23:50:17","closed","mrocklin","2015-07-15 16:04:49"
"424","mrocklin","2015-07-14 19:41:58","closed","mrocklin","2015-07-14 21:34:19"
"423","chdoig","2015-07-14 19:02:21","closed","mrocklin","2015-07-27 21:42:30"
"422","mrocklin","2015-07-14 17:22:06","closed","mrocklin","2015-07-15 16:01:00"
"421","jcrist","2015-07-13 16:34:17","closed","jcrist","2015-10-12 18:43:33"
"420","mrocklin","2015-07-13 15:28:42","closed","mrocklin","2015-07-13 15:46:22"
"419","mrocklin","2015-07-12 21:26:33","closed","mrocklin","2015-07-20 04:47:01"
"418","mrocklin","2015-07-12 08:57:15","closed","mrocklin","2015-09-04 14:28:07"
"417","shoyer","2015-07-12 06:04:26","closed","pitrou","2016-12-08 15:34:17"
"416","mrocklin","2015-07-11 20:36:08","closed","mrocklin","2015-07-13 20:56:20"
"415","JDWarner","2015-07-11 20:19:09","closed","mrocklin","2015-07-13 20:56:20"
"414","shoyer","2015-07-11 19:41:37","closed","mrocklin","2015-07-14 15:51:11"
"413","mrocklin","2015-07-11 14:27:40","closed","mrocklin","2015-07-20 20:02:30"
"412","mrocklin","2015-07-11 12:17:52","closed","mrocklin","2016-04-26 20:21:47"
"411","mrocklin","2015-07-11 11:31:34","closed","mrocklin","2015-07-15 23:45:45"
"410","shoyer","2015-07-11 07:06:19","closed","shoyer","2015-09-22 21:08:26"
"409","jcrist","2015-07-10 23:07:42","closed","jcrist","2015-07-15 20:00:51"
"408","jcrist","2015-07-09 23:47:58","closed","jcrist","2015-07-15 16:47:37"
"407","NelleV","2015-07-09 06:53:58","closed","mrocklin","2015-07-09 07:45:00"
"406","cpcloud","2015-07-08 23:26:45","closed","mrocklin","2016-04-26 20:21:27"
"405","bheklilr","2015-07-08 19:58:45","closed","mrocklin","2015-08-06 18:13:04"
"404","GaelVaroquaux","2015-07-08 14:16:23","closed","mrocklin","2015-07-13 20:57:18"
"403","mrocklin","2015-07-08 13:14:59","closed","mrocklin","2015-07-14 15:05:37"
"402","mrocklin","2015-07-08 10:30:17","closed","mrocklin","2015-07-08 10:36:26"
"401","mrocklin","2015-07-08 10:20:53","closed","mrocklin","2015-07-14 23:29:09"
"400","shoyer","2015-07-07 16:45:47","closed","mrocklin","2015-07-14 23:29:51"
"399","mrocklin","2015-07-07 11:56:28","closed","mrocklin","2015-07-10 13:35:28"
"398","mrocklin","2015-07-07 11:03:26","closed","mrocklin","2015-07-07 11:37:09"
"397","mrocklin","2015-07-07 09:24:53","closed","mrocklin","2015-08-04 15:07:00"
"396","mrocklin","2015-07-07 09:17:15","closed","mrocklin","2016-04-26 20:06:52"
"395","mrocklin","2015-07-07 09:11:08","closed","mrocklin","2016-04-26 20:07:12"
"394","mrocklin","2015-07-07 09:02:40","closed","mrocklin","2015-07-08 19:47:01"
"393","mrocklin","2015-07-07 08:57:39","closed","mrocklin","2015-07-14 15:54:27"
"392","mrocklin","2015-07-06 21:04:13","closed","mrocklin","2015-07-06 21:11:52"
"391","shoyer","2015-07-06 17:15:40","closed","mrocklin","2015-07-14 23:29:09"
"390","ogrisel","2015-07-06 14:48:38","closed","mrocklin","2015-07-06 15:11:42"
"389","mrocklin","2015-07-06 14:21:30","closed","mrocklin","2015-07-06 14:35:02"
"388","mrocklin","2015-07-06 10:03:25","closed","mrocklin","2015-07-10 13:37:28"
"387","mrocklin","2015-07-05 21:54:49","closed","mrocklin","2015-07-14 15:15:56"
