"number","created_by","created_at","state","closed_by","closed_at"
"104","erikbern","2013-07-02 20:46:19","closed","erikbern","2013-07-02 21:20:25"
"103","danmbyrd","2013-07-02 16:40:19","closed","erikbern","2013-07-02 18:11:27"
"102","danmbyrd","2013-07-02 16:23:20","closed","erikbern","2013-07-02 17:49:58"
"101","jcrobak","2013-07-01 20:23:55","closed","jcrobak","2013-07-04 12:17:53"
"100","jcrobak","2013-07-01 14:53:52","closed","erikbern","2013-07-24 18:24:02"
"99","jcoveney","2013-06-28 13:28:45","open","",""
"98","jcoveney","2013-06-28 13:27:43","open","",""
"97","dj4b1n","2013-06-26 15:16:11","closed","erikbern","2013-06-26 15:30:12"
"96","freider","2013-06-25 12:15:44","open","",""
"95","erikbern","2013-06-24 17:51:54","closed","erikbern","2013-06-25 22:52:20"
"94","erikbern","2013-06-23 05:21:03","closed","Tarrasch","2016-09-01 09:27:51"
"93","erikbern","2013-06-20 14:05:07","closed","erikbern","2013-06-20 18:05:22"
"92","streetdaddy","2013-06-20 11:35:08","closed","erikbern","2013-06-20 14:05:44"
"91","streetdaddy","2013-06-20 11:31:29","closed","erikbern","2013-06-20 11:34:50"
"90","dj4b1n","2013-06-19 23:12:50","closed","erikbern","2013-06-20 18:05:37"
"89","erikbern","2013-06-18 14:17:21","closed","freider","2013-06-20 07:32:42"
"88","freyes","2013-06-13 03:29:53","closed","erikbern","2013-06-13 06:43:15"
"87","freyes","2013-06-13 03:16:19","closed","erikbern","2013-06-13 06:43:53"
"86","lallea","2013-06-12 23:16:59","closed","erikbern","2013-06-13 06:42:31"
"85","jcrobak","2013-06-12 21:31:47","closed","erikbern","2013-06-12 22:18:54"
"84","rathboma","2013-06-06 21:45:34","closed","erikbern","2013-06-07 16:53:38"
"83","jcrobak","2013-06-05 17:48:55","closed","erikbern","2013-06-07 15:43:52"
"82","jcrobak","2013-05-30 22:09:22","closed","erikbern","2013-05-31 01:32:16"
"81","freider","2013-05-29 14:45:59","closed","erikbern","2013-05-29 14:55:06"
"80","DavW","2013-05-27 14:35:59","closed","freider","2013-05-29 11:10:14"
"79","jcrobak","2013-05-23 15:41:17","closed","erikbern","2013-05-23 18:47:07"
"78","rathboma","2013-05-22 22:45:55","closed","erikbern","2013-05-22 23:05:59"
"77","rathboma","2013-05-22 16:43:15","open","",""
"76","JoeEnnever","2013-05-22 16:03:51","closed","erikbern","2013-05-22 23:06:19"
"75","freider","2013-05-22 14:21:38","closed","freider","2013-05-22 14:27:10"
"74","jcrobak","2013-05-21 17:17:39","closed","freider","2013-05-22 13:31:47"
"73","JoeEnnever","2013-05-16 20:44:31","closed","erikbern","2013-05-16 21:49:13"
"72","JoeEnnever","2013-05-14 21:31:43","closed","erikbern","2013-07-17 02:30:49"
"71","jcrobak","2013-05-13 20:15:53","closed","erikbern","2013-05-14 12:51:02"
"70","freider","2013-05-13 13:55:57","closed","erikbern","2013-05-17 13:22:06"
"69","p7k","2013-05-10 20:59:21","closed","erikbern","2013-07-09 03:41:32"
"68","erikbern","2013-05-09 23:34:59","closed","erikbern","2013-05-10 13:19:47"
"67","rathboma","2013-05-09 18:12:00","closed","erikbern","2013-05-09 23:32:42"
"66","freider","2013-05-08 16:43:26","open","",""
"65","jcrobak","2013-05-08 15:40:33","closed","freider","2013-05-08 16:03:09"
"64","erikbern","2013-05-08 15:38:42","closed","erikbern","2013-05-09 12:51:26"
"63","jcoveney","2013-05-08 14:56:09","open","",""
"62","jcoveney","2013-05-08 12:44:46","closed","erikbern","2013-06-19 20:02:45"
"61","jcoveney","2013-05-08 12:43:21","closed","jcoveney","2013-05-08 12:44:35"
"60","freider","2013-05-08 12:17:55","open","",""
"59","freider","2013-05-08 09:14:37","closed","freider","2013-05-14 14:20:58"
"58","jcoveney","2013-05-07 14:18:39","closed","freider","2013-05-07 14:22:35"
"57","rathboma","2013-05-06 19:31:13","closed","freider","2013-05-09 10:20:36"
"56","p7k","2013-05-03 18:52:50","closed","p7k","2013-05-10 20:20:07"
"55","freider","2013-05-03 07:55:12","closed","erikbern","2013-05-03 08:34:52"
"54","jcrobak","2013-05-02 14:58:27","closed","freider","2013-05-02 15:05:50"
"53","danmbyrd","2013-05-01 15:20:19","closed","erikbern","2013-05-01 23:04:00"
"52","danmbyrd","2013-05-01 13:29:32","closed","erikbern","2013-05-01 14:26:28"
"51","jcrobak","2013-04-29 22:19:39","closed","jcrobak","2014-12-30 22:18:27"
"50","kawaa","2013-04-27 20:12:34","closed","freider","2013-05-02 14:55:22"
"49","erikbern","2013-04-27 06:06:34","closed","erikbern","2013-06-19 20:04:19"
"48","JoeEnnever","2013-04-25 20:39:44","closed","freider","2013-05-07 09:10:47"
"47","p7k","2013-04-25 20:16:22","closed","p7k","2013-05-03 18:47:56"
"46","jkleint","2013-04-25 16:02:37","closed","erikbern","2013-04-25 17:22:21"
"45","jcrobak","2013-04-25 15:47:42","closed","freider","2013-05-06 15:29:34"
"44","jcrobak","2013-04-24 21:14:04","closed","freider","2013-05-02 08:53:07"
"43","erikbern","2013-04-22 23:51:27","closed","erikbern","2013-04-22 23:51:44"
"42","erikbern","2013-04-22 17:26:53","closed","freider","2013-04-22 20:35:12"
"41","JoeEnnever","2013-04-19 14:46:48","closed","erikbern","2013-04-19 15:56:45"
"40","erikbern","2013-04-18 15:45:37","closed","nevillelyh","2013-04-18 16:17:55"
"39","erikbern","2013-04-17 22:16:03","closed","erikbern","2013-04-18 13:56:50"
"38","jcrobak","2013-04-16 01:17:47","closed","erikbern","2013-04-16 17:17:24"
"37","JoeEnnever","2013-04-15 20:24:14","closed","JoeEnnever","2013-04-25 20:38:23"
"36","jcrobak","2013-04-15 20:20:23","closed","erikbern","2013-04-15 21:28:54"
"35","dopuskh3","2013-04-12 09:54:31","closed","freider","2013-04-12 11:55:40"
"34","JoeEnnever","2013-04-10 21:55:35","closed","erikbern","2013-04-16 03:12:24"
"33","JoeEnnever","2013-04-09 22:06:53","closed","erikbern","2013-04-10 17:55:45"
"32","jcrobak","2013-04-03 19:55:10","closed","freider","2013-04-05 11:58:54"
"31","jcrobak","2013-04-01 20:27:46","closed","erikbern","2013-04-02 21:06:34"
"30","JoeEnnever","2013-03-28 22:16:44","closed","JoeEnnever","2013-04-19 14:28:09"
"29","danielhfrank","2013-03-27 21:30:40","closed","erikbern","2013-03-29 15:48:50"
"28","justindaly","2013-03-22 18:39:16","closed","erikbern","2013-03-22 22:58:57"
"27","jcrobak","2013-03-21 21:14:05","closed","freider","2013-03-21 21:18:28"
"26","erikbern","2013-03-20 05:23:28","closed","erikbern","2013-05-02 00:40:38"
"25","erikbern","2013-03-17 07:23:41","closed","erikbern","2013-03-17 23:51:46"
"24","JoeEnnever","2013-03-15 17:24:30","closed","erikbern","2013-04-03 20:04:45"
"23","jcrobak","2013-03-14 19:49:48","closed","erikbern","2013-03-14 20:20:56"
"22","JoeEnnever","2013-03-13 22:08:51","closed","freider","2013-03-18 23:42:04"
"21","danielhfrank","2013-03-13 14:58:58","closed","erikbern","2013-03-13 16:52:36"
"20","jcrobak","2013-03-11 18:22:08","closed","erikbern","2013-04-02 13:05:20"
"19","jcrobak","2013-03-08 21:56:54","closed","jcrobak","2013-05-02 13:53:52"
"18","jcrobak","2013-03-02 01:34:42","closed","jcrobak","2013-04-03 19:59:46"
"17","jcrobak","2013-02-19 19:56:22","closed","freider","2013-02-19 22:01:32"
"16","JoeEnnever","2013-02-12 17:18:35","closed","freider","2013-03-07 23:14:37"
"15","jcrobak","2013-01-29 16:29:32","closed","erikbern","2013-01-29 17:52:34"
"14","erikbern","2013-01-29 00:52:31","closed","erikbern","2013-04-08 03:42:01"
"13","erikbern","2013-01-28 01:55:43","closed","erikbern","2013-07-04 16:01:47"
"12","jcrobak","2013-01-24 01:33:16","closed","Tarrasch","2015-10-02 12:49:26"
"11","jcrobak","2013-01-17 23:56:00","closed","jcrobak","2013-03-11 16:28:37"
"10","jcrobak","2013-01-15 20:47:45","closed","erikbern","2013-01-16 01:21:42"
"9","jcrobak","2013-01-06 18:02:32","closed","erikbern","2013-01-09 18:11:01"
"8","jcrobak","2013-01-03 16:15:52","closed","erikbern","2013-01-03 17:32:17"
"7","jcrobak","2013-01-03 16:09:27","closed","erikbern","2013-01-04 16:47:13"
"6","jcrobak","2013-01-03 16:07:43","closed","erikbern","2013-01-03 17:29:30"
"5","jcrobak","2013-01-03 16:07:20","closed","jcrobak","2013-01-04 16:30:33"
"4","jcrobak","2013-01-02 23:44:42","closed","jcrobak","2013-01-03 15:24:16"
"3","jcrobak","2012-12-07 19:18:12","closed","erikbern","2012-12-08 02:02:27"
"2","jcrobak","2012-12-07 18:42:11","closed","erikbern","2012-12-07 21:45:14"
"1","jcrobak","2012-12-07 16:41:32","closed","erikbern","2012-12-28 08:07:03"
